"food_id","food_name","food_type","meal_type","quantity","expiry_date","provider_id","provider_name","city","provider_type","contact","claim_id","status"
909,"Fish","Vegan","Snacks",10,"2025-03-28",831,"Figueroa Inc","Lewishaven","Catering Service","107-592-8920",149,"Cancelled"
909,"Fish","Vegan","Snacks",10,"2025-03-28",831,"Figueroa Inc","Lewishaven","Catering Service","107-592-8920",350,"Completed"
910,"Salad","Vegetarian","Breakfast",37,"2025-03-19",533,"Daniel, Schroeder and Morse","Rogersmouth","Catering Service","+1-753-153-8390-0816",600,"Cancelled"
911,"Fish","Vegetarian","Dinner",5,"2025-03-21",124,"Allen, Zimmerman and Harrington","Lake Shelby","Supermarket","832-646-1114-86947",299,"Pending"
911,"Fish","Vegetarian","Dinner",5,"2025-03-21",124,"Allen, Zimmerman and Harrington","Lake Shelby","Supermarket","832-646-1114-86947",940,"Completed"
912,"Dairy","Non-Vegetarian","Breakfast",6,"2025-03-28",334,"Cox-Mcintyre","South Jillshire","Grocery Store"," 422450-8076",89,"Cancelled"
912,"Dairy","Non-Vegetarian","Breakfast",6,"2025-03-28",334,"Cox-Mcintyre","South Jillshire","Grocery Store"," 422450-8076",606,"Cancelled"
912,"Dairy","Non-Vegetarian","Breakfast",6,"2025-03-28",334,"Cox-Mcintyre","South Jillshire","Grocery Store"," 422450-8076",660,"Cancelled"
913,"Fruits","Vegetarian","Dinner",39,"2025-03-22",962,"Galloway-Henderson","Alexanderchester","Catering Service","001-867-928-0212-3211",113,"Pending"
913,"Fruits","Vegetarian","Dinner",39,"2025-03-22",962,"Galloway-Henderson","Alexanderchester","Catering Service","001-867-928-0212-3211",199,"Cancelled"
914,"Chicken","Vegan","Dinner",18,"2025-03-27",995,"Moore Group","Manningshire","Supermarket","889-093-8775-51762",0,"Not Claimed"
915,"Vegetables","Non-Vegetarian","Snacks",35,"2025-03-22",198,"Bowman LLC","Port Karen","Restaurant"," 890877-4218-852",205,"Cancelled"
915,"Vegetables","Non-Vegetarian","Snacks",35,"2025-03-22",198,"Bowman LLC","Port Karen","Restaurant"," 890877-4218-852",230,"Pending"
915,"Vegetables","Non-Vegetarian","Snacks",35,"2025-03-22",198,"Bowman LLC","Port Karen","Restaurant"," 890877-4218-852",423,"Pending"
915,"Vegetables","Non-Vegetarian","Snacks",35,"2025-03-22",198,"Bowman LLC","Port Karen","Restaurant"," 890877-4218-852",986,"Completed"
916,"Rice","Non-Vegetarian","Snacks",47,"2025-03-16",920,"Hudson, Spence and Perez","New Calebberg","Restaurant","2329447078",888,"Completed"
917,"Soup","Vegan","Dinner",15,"2025-03-28",393,"Steele Ltd","Heatherview","Restaurant","001-300-000-8103-26863",770,"Completed"
917,"Soup","Vegan","Dinner",15,"2025-03-28",393,"Steele Ltd","Heatherview","Restaurant","001-300-000-8103-26863",999,"Completed"
918,"Dairy","Vegetarian","Breakfast",8,"2025-03-29",583,"Martin-Wright","Marcstad","Catering Service"," 870723-3756-318",164,"Pending"
919,"Soup","Non-Vegetarian","Dinner",35,"2025-03-26",52,"Buck-Carey","Port Dianaberg","Supermarket","+1-163-218-3619-58525",505,"Cancelled"
920,"Soup","Vegetarian","Snacks",2,"2025-03-19",691,"Obrien, King and Robinson","Youngchester","Restaurant","+1-513-264-8229-419",383,"Completed"
920,"Soup","Vegetarian","Snacks",2,"2025-03-19",691,"Obrien, King and Robinson","Youngchester","Restaurant","+1-513-264-8229-419",603,"Pending"
921,"Chicken","Vegetarian","Snacks",6,"2025-03-26",59,"Warner, White and Morris","Marissaville","Grocery Store","001-947-280-2490",499,"Cancelled"
921,"Chicken","Vegetarian","Snacks",6,"2025-03-26",59,"Warner, White and Morris","Marissaville","Grocery Store","001-947-280-2490",687,"Completed"
922,"Soup","Non-Vegetarian","Dinner",32,"2025-03-22",312,"Garcia-Hunter","North Ianbury","Restaurant","150-729-4411",233,"Pending"
923,"Fruits","Vegan","Snacks",42,"2025-03-24",161,"Campbell LLC","Perezport","Supermarket","001-211-446-3315-74760",0,"Not Claimed"
924,"Fish","Vegetarian","Dinner",3,"2025-03-20",764,"Villegas, Chen and Campos","New Travisshire","Restaurant"," 619661-4594-325",224,"Cancelled"
924,"Fish","Vegetarian","Dinner",3,"2025-03-20",764,"Villegas, Chen and Campos","New Travisshire","Restaurant"," 619661-4594-325",567,"Cancelled"
925,"Salad","Non-Vegetarian","Lunch",12,"2025-03-26",665,"Ortega-Webb","West Billborough","Catering Service","001-646-036-9173-42885",84,"Pending"
925,"Salad","Non-Vegetarian","Lunch",12,"2025-03-26",665,"Ortega-Webb","West Billborough","Catering Service","001-646-036-9173-42885",227,"Completed"
925,"Salad","Non-Vegetarian","Lunch",12,"2025-03-26",665,"Ortega-Webb","West Billborough","Catering Service","001-646-036-9173-42885",583,"Pending"
925,"Salad","Non-Vegetarian","Lunch",12,"2025-03-26",665,"Ortega-Webb","West Billborough","Catering Service","001-646-036-9173-42885",980,"Pending"
926,"Rice","Vegetarian","Snacks",41,"2025-03-16",240,"Marshall Ltd","Andreaborough","Catering Service","+1-314-339-0357-53136",381,"Cancelled"
926,"Rice","Vegetarian","Snacks",41,"2025-03-16",240,"Marshall Ltd","Andreaborough","Catering Service","+1-314-339-0357-53136",772,"Completed"
927,"Fruits","Vegetarian","Snacks",39,"2025-03-26",261,"Lopez, Davis and Duncan","South Richardhaven","Grocery Store","424-107-9020",0,"Not Claimed"
928,"Bread","Vegetarian","Breakfast",20,"2025-03-20",852,"Jones-Burnett","East Shanestad","Grocery Store","001-718-367-8316",794,"Cancelled"
929,"Bread","Vegan","Lunch",23,"2025-03-26",181,"Black, Montgomery and Hernandez","Taylormouth","Restaurant","001-763-656-6801-10211",809,"Pending"
929,"Bread","Vegan","Lunch",23,"2025-03-26",181,"Black, Montgomery and Hernandez","Taylormouth","Restaurant","001-763-656-6801-10211",897,"Completed"
930,"Chicken","Vegan","Lunch",33,"2025-03-18",983,"Munoz, Stone and Wallace","Herbertbury","Grocery Store"," 041135-3095-826",515,"Completed"
931,"Vegetables","Vegan","Snacks",49,"2025-03-23",139,"Johnson-Ray","Port Connie","Supermarket","294-692-7978-3473",750,"Completed"
932,"Pasta","Vegetarian","Dinner",11,"2025-03-18",857,"Holmes-Schaefer","Jordanborough","Supermarket","759-916-3267-89739",652,"Pending"
932,"Pasta","Vegetarian","Dinner",11,"2025-03-18",857,"Holmes-Schaefer","Jordanborough","Supermarket","759-916-3267-89739",733,"Completed"
933,"Dairy","Non-Vegetarian","Lunch",17,"2025-03-30",478,"Lopez, Roach and Roach","Lake Regina","Catering Service","001-785-448-3246-762",617,"Cancelled"
934,"Salad","Vegan","Breakfast",50,"2025-03-29",951,"Hodge, Lee and Washington","Spenceland","Grocery Store","2321569552",813,"Completed"
935,"Vegetables","Vegetarian","Dinner",24,"2025-03-25",608,"Love-Montgomery","Collinsmouth","Grocery Store","164-269-8070",732,"Pending"
935,"Vegetables","Vegetarian","Dinner",24,"2025-03-25",608,"Love-Montgomery","Collinsmouth","Grocery Store","164-269-8070",869,"Cancelled"
936,"Chicken","Non-Vegetarian","Breakfast",32,"2025-03-30",381,"Cruz, Lee and Fernandez","Martinville","Supermarket","973-312-0803",0,"Not Claimed"
937,"Bread","Non-Vegetarian","Lunch",18,"2025-03-27",916,"Davis and Sons","Patrickfort","Catering Service","965-266-3582",31,"Completed"
937,"Bread","Non-Vegetarian","Lunch",18,"2025-03-27",916,"Davis and Sons","Patrickfort","Catering Service","965-266-3582",96,"Completed"
937,"Bread","Non-Vegetarian","Lunch",18,"2025-03-27",916,"Davis and Sons","Patrickfort","Catering Service","965-266-3582",207,"Completed"
938,"Vegetables","Vegan","Breakfast",7,"2025-03-22",162,"Moore, Perez and Young","Penabury","Restaurant","345-405-3372-9178",906,"Pending"
939,"Rice","Non-Vegetarian","Dinner",45,"2025-03-18",983,"Munoz, Stone and Wallace","Herbertbury","Grocery Store"," 041135-3095-826",768,"Pending"
940,"Fish","Vegan","Lunch",36,"2025-03-27",890,"Simpson, Mcguire and Brown","Pereztown","Restaurant","274-464-1201-34627",254,"Completed"
940,"Fish","Vegan","Lunch",36,"2025-03-27",890,"Simpson, Mcguire and Brown","Pereztown","Restaurant","274-464-1201-34627",296,"Cancelled"
941,"Fish","Vegan","Lunch",1,"2025-03-16",745,"Martinez, Armstrong and Carroll","East Lisa","Grocery Store"," 577786-8133",0,"Not Claimed"
942,"Rice","Vegan","Dinner",44,"2025-03-30",591,"Miller Inc","New Leslieport","Grocery Store","954-049-4239",0,"Not Claimed"
943,"Bread","Vegan","Lunch",13,"2025-03-19",413,"Davis, Bowen and Miller","North Mike","Catering Service","9207424674",820,"Completed"
944,"Vegetables","Vegan","Breakfast",41,"2025-03-17",807,"Stewart, Rocha and Torres","Williamland","Supermarket","+1-138-470-9169-439",0,"Not Claimed"
945,"Vegetables","Vegetarian","Breakfast",16,"2025-03-21",351,"Berry-Mack","South Stefanietown","Grocery Store"," 769872-1659",657,"Completed"
945,"Vegetables","Vegetarian","Breakfast",16,"2025-03-21",351,"Berry-Mack","South Stefanietown","Grocery Store"," 769872-1659",766,"Completed"
945,"Vegetables","Vegetarian","Breakfast",16,"2025-03-21",351,"Berry-Mack","South Stefanietown","Grocery Store"," 769872-1659",839,"Cancelled"
946,"Vegetables","Vegan","Breakfast",29,"2025-03-26",146,"Hampton-Lee","Jonathanhaven","Supermarket","663-119-2623-961",498,"Pending"
947,"Bread","Vegetarian","Breakfast",29,"2025-03-19",176,"Allen-Mccullough","East John","Restaurant","8921994982",399,"Pending"
947,"Bread","Vegetarian","Breakfast",29,"2025-03-19",176,"Allen-Mccullough","East John","Restaurant","8921994982",504,"Completed"
947,"Bread","Vegetarian","Breakfast",29,"2025-03-19",176,"Allen-Mccullough","East John","Restaurant","8921994982",564,"Cancelled"
948,"Fruits","Vegan","Breakfast",50,"2025-03-29",421,"Glass Inc","Kylehaven","Supermarket","297-322-1309-74402",0,"Not Claimed"
949,"Pasta","Vegetarian","Breakfast",15,"2025-03-20",632,"Oliver, Ross and Johnson","Davidville","Supermarket","001-179-898-4092",622,"Cancelled"
949,"Pasta","Vegetarian","Breakfast",15,"2025-03-20",632,"Oliver, Ross and Johnson","Davidville","Supermarket","001-179-898-4092",638,"Completed"
950,"Pasta","Vegetarian","Snacks",3,"2025-03-27",619,"Hopkins, Mora and Green","North Katelynland","Grocery Store","001-965-519-2456-24569",797,"Pending"
950,"Pasta","Vegetarian","Snacks",3,"2025-03-27",619,"Hopkins, Mora and Green","North Katelynland","Grocery Store","001-965-519-2456-24569",914,"Completed"
951,"Vegetables","Vegan","Lunch",20,"2025-03-16",118,"Evans-Harrison","Lake Joseph","Supermarket","066-832-7189-65581",13,"Pending"
951,"Vegetables","Vegan","Lunch",20,"2025-03-16",118,"Evans-Harrison","Lake Joseph","Supermarket","066-832-7189-65581",714,"Pending"
952,"Pasta","Vegan","Dinner",32,"2025-03-28",82,"Carey-Richardson","West Lauraborough","Supermarket","468-906-0755-92529",18,"Completed"
952,"Pasta","Vegan","Dinner",32,"2025-03-28",82,"Carey-Richardson","West Lauraborough","Supermarket","468-906-0755-92529",287,"Cancelled"
952,"Pasta","Vegan","Dinner",32,"2025-03-28",82,"Carey-Richardson","West Lauraborough","Supermarket","468-906-0755-92529",436,"Completed"
953,"Soup","Vegetarian","Breakfast",2,"2025-03-29",731,"Ayers-Lewis","East Christophertown","Grocery Store","001-823-662-3501-58107",0,"Not Claimed"
954,"Rice","Vegan","Lunch",36,"2025-03-25",780,"Lee LLC","North Caitlin","Catering Service"," 125745-1987-650",549,"Cancelled"
955,"Soup","Non-Vegetarian","Snacks",26,"2025-03-26",276,"Hodge-Leblanc","Port Eric","Supermarket","3692481031",961,"Completed"
956,"Chicken","Vegan","Snacks",39,"2025-03-30",626,"Trevino Ltd","Heathermouth","Supermarket","022-305-4697-8681",0,"Not Claimed"
957,"Fish","Vegan","Lunch",39,"2025-03-22",10,"Hall, Nguyen and Martinez","West Cherylfort","Catering Service"," 740949-2480-40566",0,"Not Claimed"
958,"Soup","Vegetarian","Lunch",19,"2025-03-20",794,"Coleman, Williams and Nichols","Woodport","Supermarket","3124904832",472,"Pending"
958,"Soup","Vegetarian","Lunch",19,"2025-03-20",794,"Coleman, Williams and Nichols","Woodport","Supermarket","3124904832",753,"Cancelled"
959,"Pasta","Vegan","Breakfast",26,"2025-03-18",758,"Todd Group","Port Patrick","Catering Service","236-722-8623",26,"Cancelled"
960,"Fish","Vegetarian","Snacks",46,"2025-03-27",920,"Hudson, Spence and Perez","New Calebberg","Restaurant","2329447078",0,"Not Claimed"
961,"Soup","Non-Vegetarian","Lunch",22,"2025-03-25",66,"Lambert-Wilson","Lake Michaelfurt","Restaurant","+1-552-690-1512-083",775,"Completed"
962,"Soup","Vegetarian","Breakfast",13,"2025-03-28",62,"Mitchell, Campbell and Jones","Marymouth","Grocery Store","001-356-024-1560-512",546,"Completed"
962,"Soup","Vegetarian","Breakfast",13,"2025-03-28",62,"Mitchell, Campbell and Jones","Marymouth","Grocery Store","001-356-024-1560-512",864,"Cancelled"
963,"Fish","Vegan","Dinner",33,"2025-03-16",827,"Stewart, Cox and Tate","East Kimberly","Grocery Store","754-822-6879-75255",0,"Not Claimed"
964,"Rice","Vegan","Dinner",46,"2025-03-25",192,"Hunter, Ballard and Caldwell","Leslieville","Catering Service","001-594-592-2116-9925",81,"Completed"
964,"Rice","Vegan","Dinner",46,"2025-03-25",192,"Hunter, Ballard and Caldwell","Leslieville","Catering Service","001-594-592-2116-9925",601,"Completed"
964,"Rice","Vegan","Dinner",46,"2025-03-25",192,"Hunter, Ballard and Caldwell","Leslieville","Catering Service","001-594-592-2116-9925",827,"Cancelled"
965,"Dairy","Vegetarian","Lunch",44,"2025-03-24",791,"Aguilar Group","West James","Grocery Store"," 390257-0518-4479",0,"Not Claimed"
966,"Dairy","Vegan","Snacks",41,"2025-03-25",705,"Brown-Stephens","East Robert","Grocery Store","119-114-6136-472",0,"Not Claimed"
967,"Fruits","Vegan","Snacks",34,"2025-03-16",357,"Carey PLC","Donnaborough","Supermarket","001-734-038-0600-959",616,"Pending"
968,"Rice","Non-Vegetarian","Lunch",45,"2025-03-17",789,"Blair Group","Lake Maria","Grocery Store","001-134-029-8765-104",441,"Cancelled"
969,"Soup","Non-Vegetarian","Lunch",50,"2025-03-21",208,"Miller, Johnson and Fernandez","East Garyton","Restaurant","985-790-0081-8718",489,"Completed"
969,"Soup","Non-Vegetarian","Lunch",50,"2025-03-21",208,"Miller, Johnson and Fernandez","East Garyton","Restaurant","985-790-0081-8718",817,"Pending"
970,"Fruits","Vegetarian","Breakfast",26,"2025-03-20",62,"Mitchell, Campbell and Jones","Marymouth","Grocery Store","001-356-024-1560-512",586,"Completed"
971,"Fish","Vegetarian","Snacks",7,"2025-03-18",751,"Bryant, Jacobson and West","East Richardside","Restaurant","001-075-347-0236-69878",769,"Cancelled"
972,"Vegetables","Vegetarian","Dinner",21,"2025-03-23",984,"Gamble-Davis","South Edwardtown","Catering Service","298-868-0798-375",870,"Completed"
973,"Fruits","Non-Vegetarian","Breakfast",7,"2025-03-16",519,"Smith, James and Alvarado","Keithburgh","Restaurant","4873246566",713,"Completed"
973,"Fruits","Non-Vegetarian","Breakfast",7,"2025-03-16",519,"Smith, James and Alvarado","Keithburgh","Restaurant","4873246566",891,"Cancelled"
974,"Chicken","Non-Vegetarian","Lunch",45,"2025-03-17",393,"Steele Ltd","Heatherview","Restaurant","001-300-000-8103-26863",0,"Not Claimed"
975,"Fish","Non-Vegetarian","Lunch",48,"2025-03-19",5,"Coleman-Farley","Valentineside","Grocery Store","193-714-6577",0,"Not Claimed"
976,"Vegetables","Non-Vegetarian","Lunch",41,"2025-03-19",738,"Combs Ltd","West Kelli","Grocery Store","167-486-0883",0,"Not Claimed"
977,"Vegetables","Vegan","Dinner",12,"2025-03-19",514,"Roy-Hancock","Maxwellburgh","Supermarket"," 186046-9157",895,"Pending"
977,"Vegetables","Vegan","Dinner",12,"2025-03-19",514,"Roy-Hancock","Maxwellburgh","Supermarket"," 186046-9157",938,"Cancelled"
978,"Dairy","Vegetarian","Snacks",14,"2025-03-27",743,"Mayer, Hawkins and Day","South Richard","Supermarket","+1-206-641-2099-02965",0,"Not Claimed"
979,"Pasta","Vegetarian","Lunch",43,"2025-03-16",584,"Sanders-Hale","Moralesside","Supermarket","+1-625-938-4941-95891",386,"Cancelled"
980,"Chicken","Vegan","Dinner",2,"2025-03-27",876,"Rosario-Porter","Brookeland","Grocery Store","867-595-3131",997,"Cancelled"
981,"Dairy","Vegan","Breakfast",47,"2025-03-18",999,"Moody Ltd","Stevenchester","Grocery Store","637-300-3664-4880",226,"Completed"
981,"Dairy","Vegan","Breakfast",47,"2025-03-18",999,"Moody Ltd","Stevenchester","Grocery Store","637-300-3664-4880",376,"Pending"
981,"Dairy","Vegan","Breakfast",47,"2025-03-18",999,"Moody Ltd","Stevenchester","Grocery Store","637-300-3664-4880",412,"Cancelled"
981,"Dairy","Vegan","Breakfast",47,"2025-03-18",999,"Moody Ltd","Stevenchester","Grocery Store","637-300-3664-4880",785,"Pending"
982,"Soup","Vegetarian","Breakfast",36,"2025-03-19",7,"Ortiz-Lee","Lake Christopherburgh","Restaurant"," 563889-7190",0,"Not Claimed"
983,"Fruits","Vegetarian","Lunch",43,"2025-03-22",98,"Hogan-Johnston","Gardnerfort","Supermarket","184-472-6932",0,"Not Claimed"
984,"Chicken","Non-Vegetarian","Dinner",26,"2025-03-23",234,"Sherman-Baker","New Joel","Catering Service","301-017-1427",112,"Pending"
984,"Chicken","Non-Vegetarian","Dinner",26,"2025-03-23",234,"Sherman-Baker","New Joel","Catering Service","301-017-1427",455,"Pending"
985,"Bread","Vegetarian","Dinner",31,"2025-03-16",935,"Frazier-Sanders","Ramseyfort","Grocery Store","001-581-378-3772-04562",198,"Completed"
986,"Rice","Vegan","Snacks",23,"2025-03-24",14,"Nguyen-Tran","Garciamouth","Catering Service","+1-899-619-4557-62932",0,"Not Claimed"
987,"Dairy","Vegetarian","Dinner",6,"2025-03-29",557,"Smith PLC","East Aaron","Restaurant","911-068-2655-53558",0,"Not Claimed"
988,"Soup","Vegan","Lunch",44,"2025-03-24",517,"Porter Inc","Wadeville","Grocery Store","888-141-3309-17466",787,"Completed"
989,"Bread","Non-Vegetarian","Snacks",31,"2025-03-19",557,"Smith PLC","East Aaron","Restaurant","911-068-2655-53558",945,"Cancelled"
990,"Pasta","Vegetarian","Breakfast",11,"2025-03-25",720,"Page, Smith and Davis","Francisshire","Restaurant","921-470-8846-3047",61,"Cancelled"
991,"Vegetables","Vegetarian","Dinner",7,"2025-03-19",432,"Meyer and Sons","Carolchester","Restaurant","001-738-662-6338",150,"Cancelled"
991,"Vegetables","Vegetarian","Dinner",7,"2025-03-19",432,"Meyer and Sons","Carolchester","Restaurant","001-738-662-6338",717,"Pending"
992,"Salad","Vegan","Breakfast",25,"2025-03-26",257,"James Group","Lake Coryhaven","Supermarket","001-385-215-0963-215",344,"Cancelled"
993,"Soup","Vegetarian","Lunch",8,"2025-03-28",470,"Bishop, Martinez and Robinson","Port Daniellechester","Restaurant","001-071-886-3052-2779",0,"Not Claimed"
994,"Salad","Non-Vegetarian","Snacks",17,"2025-03-29",37,"Phelps-Schmidt","New Amanda","Catering Service","001-048-886-1039",0,"Not Claimed"
995,"Rice","Vegan","Snacks",37,"2025-03-23",868,"West, Martinez and Warren","Rodriguezview","Grocery Store"," 042376-1212-66871",409,"Cancelled"
996,"Fish","Vegan","Breakfast",15,"2025-03-30",467,"Wilson, Watkins and Moore","Phillipsfort","Catering Service","782-944-0904",0,"Not Claimed"
997,"Fish","Vegetarian","Breakfast",22,"2025-03-18",35,"Nguyen-Parsons","Andersonmouth","Grocery Store"," 638668-6852",754,"Completed"
997,"Fish","Vegetarian","Breakfast",22,"2025-03-18",35,"Nguyen-Parsons","Andersonmouth","Grocery Store"," 638668-6852",970,"Cancelled"
998,"Fruits","Non-Vegetarian","Dinner",6,"2025-03-22",444,"King, Schneider and Banks","New Billy","Restaurant","+1-965-260-6135-55791",217,"Completed"
999,"Pasta","Non-Vegetarian","Lunch",15,"2025-03-30",702,"Moreno-Melton","Lake Mistyton","Supermarket","001-098-297-7862-776",708,"Pending"
1000,"Salad","Non-Vegetarian","Dinner",18,"2025-03-19",155,"Bennett-Parker","Charlesview","Supermarket"," 773966-1784",0,"Not Claimed"
